date,location,new_cases
2021-06-15,Reinickendorf,7
2021-06-16,Reinickendorf,4
2021-06-17,Reinickendorf,1
2021-06-18,Reinickendorf,7
2021-06-19,Reinickendorf,3
2021-06-20,Reinickendorf,1
2021-06-21,Reinickendorf,3
2021-06-22,Reinickendorf,4
2021-06-23,Reinickendorf,11
2021-06-24,Reinickendorf,3
2021-06-25,Reinickendorf,6
2021-06-26,Reinickendorf,4
2021-06-27,Reinickendorf,0
2021-06-28,Reinickendorf,1
2021-06-29,Reinickendorf,3
2021-06-30,Reinickendorf,3
2021-07-01,Reinickendorf,5
2021-07-02,Reinickendorf,3
2021-07-03,Reinickendorf,1
2021-07-04,Reinickendorf,2
2021-07-05,Reinickendorf,4
2021-07-06,Reinickendorf,3
2021-07-07,Reinickendorf,1
2021-07-08,Reinickendorf,0
2021-07-09,Reinickendorf,5
2021-07-10,Reinickendorf,1
2021-07-11,Reinickendorf,0
2021-07-12,Reinickendorf,5
2021-07-13,Reinickendorf,3
2021-07-14,Reinickendorf,8
2021-07-15,Reinickendorf,7
2021-07-16,Reinickendorf,9
2021-07-17,Reinickendorf,5
2021-07-18,Reinickendorf,0
2021-07-19,Reinickendorf,8
2021-07-20,Reinickendorf,14
2021-07-21,Reinickendorf,6
2021-07-22,Reinickendorf,5
2021-07-23,Reinickendorf,15
2021-07-24,Reinickendorf,14
2021-07-25,Reinickendorf,2
2021-07-26,Reinickendorf,5
2021-07-27,Reinickendorf,9
2021-07-28,Reinickendorf,13
2021-07-29,Reinickendorf,23
2021-07-30,Reinickendorf,7
2021-07-31,Reinickendorf,7
2021-08-01,Reinickendorf,8
2021-08-02,Reinickendorf,18
2021-08-03,Reinickendorf,27
2021-08-04,Reinickendorf,29
2021-08-05,Reinickendorf,36
2021-08-06,Reinickendorf,13
2021-08-07,Reinickendorf,13
2021-08-08,Reinickendorf,10
2021-08-09,Reinickendorf,25
2021-08-10,Reinickendorf,38
2021-08-11,Reinickendorf,36
2021-08-12,Reinickendorf,40
2021-08-13,Reinickendorf,25
2021-08-14,Reinickendorf,21
2021-08-15,Reinickendorf,13
2021-08-16,Reinickendorf,22
2021-08-17,Reinickendorf,57
2021-08-18,Reinickendorf,44
2021-08-19,Reinickendorf,37
2021-08-20,Reinickendorf,34
2021-08-21,Reinickendorf,16
2021-08-22,Reinickendorf,23
2021-08-23,Reinickendorf,39
2021-08-24,Reinickendorf,62
2021-08-25,Reinickendorf,64
2021-08-26,Reinickendorf,41
2021-08-27,Reinickendorf,40
2021-08-28,Reinickendorf,24
2021-08-29,Reinickendorf,14
2021-08-30,Reinickendorf,45
2021-08-31,Reinickendorf,98
2021-09-01,Reinickendorf,65
2021-09-02,Reinickendorf,56
2021-09-03,Reinickendorf,32
2021-09-04,Reinickendorf,29
2021-09-05,Reinickendorf,4
2021-09-06,Reinickendorf,51
2021-09-07,Reinickendorf,69
2021-09-08,Reinickendorf,60
2021-09-09,Reinickendorf,51
2021-09-10,Reinickendorf,63
2021-09-11,Reinickendorf,31
2021-09-12,Reinickendorf,12
2021-09-13,Reinickendorf,26
2021-09-14,Reinickendorf,61
2021-09-15,Reinickendorf,59
2021-09-16,Reinickendorf,36
2021-09-17,Reinickendorf,31
2021-09-18,Reinickendorf,29
2021-09-19,Reinickendorf,11
2021-09-20,Reinickendorf,23
2021-09-21,Reinickendorf,64
2021-09-22,Reinickendorf,43
2021-09-23,Reinickendorf,55
2021-09-24,Reinickendorf,46
2021-09-25,Reinickendorf,24
2021-09-26,Reinickendorf,19
2021-09-27,Reinickendorf,36
2021-09-28,Reinickendorf,62
2021-09-29,Reinickendorf,59
2021-09-30,Reinickendorf,47
2021-10-01,Reinickendorf,42
2021-10-02,Reinickendorf,12
2021-10-03,Reinickendorf,21
2021-10-04,Reinickendorf,46
2021-10-05,Reinickendorf,65
2021-10-06,Reinickendorf,60
2021-10-07,Reinickendorf,63
2021-10-08,Reinickendorf,61
2021-10-09,Reinickendorf,7
2021-10-10,Reinickendorf,4
2021-10-11,Reinickendorf,42
2021-10-12,Reinickendorf,81
2021-10-13,Reinickendorf,51
2021-10-14,Reinickendorf,43
2021-10-15,Reinickendorf,64
2021-10-16,Reinickendorf,20
2021-10-17,Reinickendorf,4
2021-10-18,Reinickendorf,65
2021-10-19,Reinickendorf,78
2021-10-20,Reinickendorf,95
2021-10-21,Reinickendorf,83
2021-10-22,Reinickendorf,41
2021-10-23,Reinickendorf,40
2021-10-24,Reinickendorf,5
2021-10-25,Reinickendorf,86
2021-10-26,Reinickendorf,85
2021-10-27,Reinickendorf,101
2021-10-28,Reinickendorf,90
2021-10-29,Reinickendorf,115
2021-10-30,Reinickendorf,9
2021-10-31,Reinickendorf,3
2021-11-01,Reinickendorf,123
2021-11-02,Reinickendorf,145
2021-11-03,Reinickendorf,107
2021-11-04,Reinickendorf,163
2021-11-05,Reinickendorf,147
2021-11-06,Reinickendorf,15
2021-11-07,Reinickendorf,38
2021-11-08,Reinickendorf,152
2021-11-09,Reinickendorf,121
2021-11-10,Reinickendorf,163
2021-11-11,Reinickendorf,149
2021-11-12,Reinickendorf,177
2021-11-13,Reinickendorf,62
2021-11-14,Reinickendorf,90
2021-11-15,Reinickendorf,176
2021-11-16,Reinickendorf,238
2021-11-17,Reinickendorf,219
2021-11-18,Reinickendorf,159
2021-11-19,Reinickendorf,261
2021-11-20,Reinickendorf,16
2021-11-21,Reinickendorf,23
2021-11-22,Reinickendorf,286
2021-11-23,Reinickendorf,240
2021-11-24,Reinickendorf,219
2021-11-25,Reinickendorf,209
2021-11-26,Reinickendorf,204
2021-11-27,Reinickendorf,59
2021-11-28,Reinickendorf,46
2021-11-29,Reinickendorf,219
2021-11-30,Reinickendorf,174
2021-12-01,Reinickendorf,132
2021-12-02,Reinickendorf,148
2021-12-03,Reinickendorf,171
2021-12-04,Reinickendorf,94
2021-12-05,Reinickendorf,20
2021-12-06,Reinickendorf,187
2021-12-07,Reinickendorf,132
2021-12-08,Reinickendorf,138
2021-12-09,Reinickendorf,144
2021-12-10,Reinickendorf,116
2021-12-11,Reinickendorf,34
2021-12-12,Reinickendorf,26
2021-12-13,Reinickendorf,178
2021-12-14,Reinickendorf,139
2021-12-15,Reinickendorf,132
2021-12-16,Reinickendorf,158
2021-12-17,Reinickendorf,128
2021-12-18,Reinickendorf,18
2021-12-19,Reinickendorf,20
2021-12-20,Reinickendorf,173
2021-12-21,Reinickendorf,214
2021-12-22,Reinickendorf,215
2021-12-23,Reinickendorf,157
2021-12-24,Reinickendorf,27
2021-12-25,Reinickendorf,25
2021-12-26,Reinickendorf,49
2021-12-27,Reinickendorf,189
2021-12-28,Reinickendorf,257
2021-12-29,Reinickendorf,210
2021-12-30,Reinickendorf,176
2021-12-31,Reinickendorf,103
2022-01-01,Reinickendorf,18
2022-01-02,Reinickendorf,86
2022-01-03,Reinickendorf,260
2022-01-04,Reinickendorf,191
2022-01-05,Reinickendorf,323
2022-01-06,Reinickendorf,384
2022-01-07,Reinickendorf,490
2022-01-08,Reinickendorf,94
2022-01-09,Reinickendorf,133
2022-01-10,Reinickendorf,564
2022-01-11,Reinickendorf,645
2022-01-12,Reinickendorf,700
2022-01-13,Reinickendorf,547
2022-01-14,Reinickendorf,504
2022-01-15,Reinickendorf,156
2022-01-16,Reinickendorf,124
2022-01-17,Reinickendorf,646
2022-01-18,Reinickendorf,792
2022-01-19,Reinickendorf,706
2022-01-20,Reinickendorf,741
2022-01-21,Reinickendorf,738
2022-01-22,Reinickendorf,200
2022-01-23,Reinickendorf,175
2022-01-24,Reinickendorf,843
2022-01-25,Reinickendorf,720
2022-01-26,Reinickendorf,910
2022-01-27,Reinickendorf,838
2022-01-28,Reinickendorf,690
2022-01-29,Reinickendorf,60
2022-01-30,Reinickendorf,157
2022-01-31,Reinickendorf,909
2022-02-01,Reinickendorf,738
2022-02-02,Reinickendorf,873
2022-02-03,Reinickendorf,854
2022-02-04,Reinickendorf,562
2022-02-05,Reinickendorf,110
2022-02-06,Reinickendorf,201
2022-02-07,Reinickendorf,738
2022-02-08,Reinickendorf,820
2022-02-09,Reinickendorf,760
2022-02-10,Reinickendorf,700
2022-02-11,Reinickendorf,467
2022-02-12,Reinickendorf,120
2022-02-13,Reinickendorf,65
2022-02-14,Reinickendorf,619
2022-02-15,Reinickendorf,764
2022-02-16,Reinickendorf,603
2022-02-17,Reinickendorf,281
2022-02-18,Reinickendorf,276
2022-02-19,Reinickendorf,132
2022-02-20,Reinickendorf,90
2022-02-21,Reinickendorf,399
2022-02-22,Reinickendorf,396
2022-02-23,Reinickendorf,517
2022-02-24,Reinickendorf,452
2022-02-25,Reinickendorf,321
2022-02-26,Reinickendorf,52
2022-02-27,Reinickendorf,112
2022-02-28,Reinickendorf,326
2022-03-01,Reinickendorf,344
2022-03-02,Reinickendorf,412
2022-03-03,Reinickendorf,426
2022-03-04,Reinickendorf,342
2022-03-05,Reinickendorf,76
2022-03-06,Reinickendorf,106
2022-03-07,Reinickendorf,367
2022-03-08,Reinickendorf,90
2022-03-09,Reinickendorf,413
2022-03-10,Reinickendorf,342
2020-03-03,Charlottenburg-Wilmersdorf,0
2020-03-04,Charlottenburg-Wilmersdorf,0
2020-03-05,Charlottenburg-Wilmersdorf,0
2020-03-06,Charlottenburg-Wilmersdorf,2
2020-03-07,Charlottenburg-Wilmersdorf,1
2020-03-08,Charlottenburg-Wilmersdorf,7
2020-03-09,Charlottenburg-Wilmersdorf,1
2020-03-10,Charlottenburg-Wilmersdorf,6
2020-03-11,Charlottenburg-Wilmersdorf,9
2020-03-12,Charlottenburg-Wilmersdorf,10
2020-03-13,Charlottenburg-Wilmersdorf,12
2020-03-14,Charlottenburg-Wilmersdorf,2
2020-03-15,Charlottenburg-Wilmersdorf,6
2020-03-16,Charlottenburg-Wilmersdorf,7
2020-03-17,Charlottenburg-Wilmersdorf,13
2020-03-18,Charlottenburg-Wilmersdorf,16
2020-03-19,Charlottenburg-Wilmersdorf,26
2020-03-20,Charlottenburg-Wilmersdorf,14
2020-03-21,Charlottenburg-Wilmersdorf,7
2020-03-22,Charlottenburg-Wilmersdorf,11
2020-03-23,Charlottenburg-Wilmersdorf,24
2020-03-24,Charlottenburg-Wilmersdorf,23
2020-03-25,Charlottenburg-Wilmersdorf,37
2020-03-26,Charlottenburg-Wilmersdorf,44
2020-03-27,Charlottenburg-Wilmersdorf,16
2020-03-28,Charlottenburg-Wilmersdorf,21
2020-03-29,Charlottenburg-Wilmersdorf,6
2020-03-30,Charlottenburg-Wilmersdorf,37
2020-03-31,Charlottenburg-Wilmersdorf,24
2020-04-01,Charlottenburg-Wilmersdorf,24
2020-04-02,Charlottenburg-Wilmersdorf,31
2020-04-03,Charlottenburg-Wilmersdorf,16
2020-04-04,Charlottenburg-Wilmersdorf,4
2020-04-05,Charlottenburg-Wilmersdorf,5
2020-04-06,Charlottenburg-Wilmersdorf,19
2020-04-07,Charlottenburg-Wilmersdorf,41
2020-04-08,Charlottenburg-Wilmersdorf,20
2020-04-09,Charlottenburg-Wilmersdorf,12
2020-04-10,Charlottenburg-Wilmersdorf,7
2020-04-11,Charlottenburg-Wilmersdorf,3
2020-04-12,Charlottenburg-Wilmersdorf,7
2020-04-13,Charlottenburg-Wilmersdorf,4
2020-04-14,Charlottenburg-Wilmersdorf,6
2020-04-15,Charlottenburg-Wilmersdorf,14
2020-04-16,Charlottenburg-Wilmersdorf,14
2020-04-17,Charlottenburg-Wilmersdorf,8
2020-04-18,Charlottenburg-Wilmersdorf,4
2020-04-19,Charlottenburg-Wilmersdorf,5
2020-04-20,Charlottenburg-Wilmersdorf,2
2020-04-21,Charlottenburg-Wilmersdorf,9
2020-04-22,Charlottenburg-Wilmersdorf,7
2020-04-23,Charlottenburg-Wilmersdorf,13
2020-04-24,Charlottenburg-Wilmersdorf,5
2020-04-25,Charlottenburg-Wilmersdorf,4
2020-04-26,Charlottenburg-Wilmersdorf,4
2020-04-27,Charlottenburg-Wilmersdorf,5
2020-04-28,Charlottenburg-Wilmersdorf,4
2020-04-29,Charlottenburg-Wilmersdorf,4
2020-04-30,Charlottenburg-Wilmersdorf,1
2020-05-01,Charlottenburg-Wilmersdorf,3
2020-05-02,Charlottenburg-Wilmersdorf,2
2020-05-03,Charlottenburg-Wilmersdorf,3
2020-05-04,Charlottenburg-Wilmersdorf,3
2020-05-05,Charlottenburg-Wilmersdorf,4
2020-05-06,Charlottenburg-Wilmersdorf,4
2020-05-07,Charlottenburg-Wilmersdorf,4
2020-05-08,Charlottenburg-Wilmersdorf,0
2020-05-09,Charlottenburg-Wilmersdorf,5
2020-05-10,Charlottenburg-Wilmersdorf,0
2020-05-11,Charlottenburg-Wilmersdorf,2
2020-05-12,Charlottenburg-Wilmersdorf,3
2020-05-13,Charlottenburg-Wilmersdorf,7
2020-05-14,Charlottenburg-Wilmersdorf,3
2020-05-15,Charlottenburg-Wilmersdorf,1
2020-05-16,Charlottenburg-Wilmersdorf,2
2020-05-17,Charlottenburg-Wilmersdorf,0
2020-05-18,Charlottenburg-Wilmersdorf,0
2020-05-19,Charlottenburg-Wilmersdorf,1
2020-05-20,Charlottenburg-Wilmersdorf,5
2020-05-21,Charlottenburg-Wilmersdorf,3
2020-05-22,Charlottenburg-Wilmersdorf,2
2020-05-23,Charlottenburg-Wilmersdorf,1
2020-05-24,Charlottenburg-Wilmersdorf,1
2020-05-25,Charlottenburg-Wilmersdorf,1
2020-05-26,Charlottenburg-Wilmersdorf,0
2020-05-27,Charlottenburg-Wilmersdorf,1
2020-05-28,Charlottenburg-Wilmersdorf,4
2020-05-29,Charlottenburg-Wilmersdorf,1
2020-05-30,Charlottenburg-Wilmersdorf,2
2020-05-31,Charlottenburg-Wilmersdorf,1
2020-06-01,Charlottenburg-Wilmersdorf,0
2020-06-02,Charlottenburg-Wilmersdorf,0
2020-06-03,Charlottenburg-Wilmersdorf,1
2020-06-04,Charlottenburg-Wilmersdorf,4
2020-06-05,Charlottenburg-Wilmersdorf,2
2020-06-06,Charlottenburg-Wilmersdorf,0
2020-06-07,Charlottenburg-Wilmersdorf,0
2020-06-08,Charlottenburg-Wilmersdorf,2
2020-06-09,Charlottenburg-Wilmersdorf,2
2020-06-10,Charlottenburg-Wilmersdorf,2
2020-06-11,Charlottenburg-Wilmersdorf,9
2020-06-12,Charlottenburg-Wilmersdorf,3
2020-06-13,Charlottenburg-Wilmersdorf,3
2020-06-14,Charlottenburg-Wilmersdorf,0
2020-06-15,Charlottenburg-Wilmersdorf,0
2020-06-16,Charlottenburg-Wilmersdorf,7
2020-06-17,Charlottenburg-Wilmersdorf,4
2020-06-18,Charlottenburg-Wilmersdorf,10
2020-06-19,Charlottenburg-Wilmersdorf,13
2020-06-20,Charlottenburg-Wilmersdorf,5
2020-06-21,Charlottenburg-Wilmersdorf,0
2020-06-22,Charlottenburg-Wilmersdorf,6
2020-06-23,Charlottenburg-Wilmersdorf,3
2020-06-24,Charlottenburg-Wilmersdorf,4
2020-06-25,Charlottenburg-Wilmersdorf,5
2020-06-26,Charlottenburg-Wilmersdorf,3
2020-06-27,Charlottenburg-Wilmersdorf,0
2020-06-28,Charlottenburg-Wilmersdorf,0
2020-06-29,Charlottenburg-Wilmersdorf,3
2020-06-30,Charlottenburg-Wilmersdorf,4
2020-07-01,Charlottenburg-Wilmersdorf,3
2020-07-02,Charlottenburg-Wilmersdorf,3
2020-07-03,Charlottenburg-Wilmersdorf,2
2020-07-04,Charlottenburg-Wilmersdorf,2
2020-07-05,Charlottenburg-Wilmersdorf,0
2020-07-06,Charlottenburg-Wilmersdorf,2
2020-07-07,Charlottenburg-Wilmersdorf,3
2020-07-08,Charlottenburg-Wilmersdorf,1
2020-07-09,Charlottenburg-Wilmersdorf,2
2020-07-10,Charlottenburg-Wilmersdorf,2
2020-07-11,Charlottenburg-Wilmersdorf,0
2020-07-12,Charlottenburg-Wilmersdorf,0
2020-07-13,Charlottenburg-Wilmersdorf,1
2020-07-14,Charlottenburg-Wilmersdorf,2
2020-07-15,Charlottenburg-Wilmersdorf,2
2020-07-16,Charlottenburg-Wilmersdorf,4
2020-07-17,Charlottenburg-Wilmersdorf,0
2020-07-18,Charlottenburg-Wilmersdorf,9
2020-07-19,Charlottenburg-Wilmersdorf,0
2020-07-20,Charlottenburg-Wilmersdorf,2
2020-07-21,Charlottenburg-Wilmersdorf,1
2020-07-22,Charlottenburg-Wilmersdorf,5
2020-07-23,Charlottenburg-Wilmersdorf,2
2020-07-24,Charlottenburg-Wilmersdorf,7
2020-07-25,Charlottenburg-Wilmersdorf,0
2020-07-26,Charlottenburg-Wilmersdorf,0
2020-07-27,Charlottenburg-Wilmersdorf,3
2020-07-28,Charlottenburg-Wilmersdorf,6
2020-07-29,Charlottenburg-Wilmersdorf,6
2020-07-30,Charlottenburg-Wilmersdorf,3
2020-07-31,Charlottenburg-Wilmersdorf,6
2020-08-01,Charlottenburg-Wilmersdorf,0
2020-08-02,Charlottenburg-Wilmersdorf,0
2020-08-03,Charlottenburg-Wilmersdorf,11
2020-08-04,Charlottenburg-Wilmersdorf,8
2020-08-05,Charlottenburg-Wilmersdorf,16
2020-08-06,Charlottenburg-Wilmersdorf,6
2020-08-07,Charlottenburg-Wilmersdorf,3
2020-08-08,Charlottenburg-Wilmersdorf,0
2020-08-09,Charlottenburg-Wilmersdorf,0
2020-08-10,Charlottenburg-Wilmersdorf,9
2020-08-11,Charlottenburg-Wilmersdorf,10
2020-08-12,Charlottenburg-Wilmersdorf,7
2020-08-13,Charlottenburg-Wilmersdorf,7
2020-08-14,Charlottenburg-Wilmersdorf,6
2020-08-15,Charlottenburg-Wilmersdorf,3
2020-08-16,Charlottenburg-Wilmersdorf,1
2020-08-17,Charlottenburg-Wilmersdorf,17
2020-08-18,Charlottenburg-Wilmersdorf,1
2020-08-19,Charlottenburg-Wilmersdorf,10
2020-08-20,Charlottenburg-Wilmersdorf,10
2020-08-21,Charlottenburg-Wilmersdorf,6
2020-08-22,Charlottenburg-Wilmersdorf,4
2020-08-23,Charlottenburg-Wilmersdorf,0
2020-08-24,Charlottenburg-Wilmersdorf,5
2020-08-25,Charlottenburg-Wilmersdorf,11
2020-08-26,Charlottenburg-Wilmersdorf,4
2020-08-27,Charlottenburg-Wilmersdorf,7
2020-08-28,Charlottenburg-Wilmersdorf,4
2020-08-29,Charlottenburg-Wilmersdorf,10
2020-08-30,Charlottenburg-Wilmersdorf,0
2020-08-31,Charlottenburg-Wilmersdorf,10
2020-09-01,Charlottenburg-Wilmersdorf,10
2020-09-02,Charlottenburg-Wilmersdorf,12
2020-09-03,Charlottenburg-Wilmersdorf,6
2020-09-04,Charlottenburg-Wilmersdorf,7
2020-09-05,Charlottenburg-Wilmersdorf,3
2020-09-06,Charlottenburg-Wilmersdorf,0
2020-09-07,Charlottenburg-Wilmersdorf,12
2020-09-08,Charlottenburg-Wilmersdorf,3
2020-09-09,Charlottenburg-Wilmersdorf,10
2020-09-10,Charlottenburg-Wilmersdorf,8
2020-09-11,Charlottenburg-Wilmersdorf,8
2020-09-12,Charlottenburg-Wilmersdorf,2
2020-09-13,Charlottenburg-Wilmersdorf,0
2020-09-14,Charlottenburg-Wilmersdorf,7
2020-09-15,Charlottenburg-Wilmersdorf,10
2020-09-16,Charlottenburg-Wilmersdorf,13
2020-09-17,Charlottenburg-Wilmersdorf,16
2020-09-18,Charlottenburg-Wilmersdorf,23
2020-09-19,Charlottenburg-Wilmersdorf,14
2020-09-20,Charlottenburg-Wilmersdorf,0
2020-09-21,Charlottenburg-Wilmersdorf,23
2020-09-22,Charlottenburg-Wilmersdorf,24
2020-09-23,Charlottenburg-Wilmersdorf,14
2020-09-24,Charlottenburg-Wilmersdorf,19
2020-09-25,Charlottenburg-Wilmersdorf,27
2020-09-26,Charlottenburg-Wilmersdorf,8
2020-09-27,Charlottenburg-Wilmersdorf,0
2020-09-28,Charlottenburg-Wilmersdorf,24
2020-09-29,Charlottenburg-Wilmersdorf,17
2020-09-30,Charlottenburg-Wilmersdorf,37
2020-10-01,Charlottenburg-Wilmersdorf,39
2020-10-02,Charlottenburg-Wilmersdorf,15
2020-10-03,Charlottenburg-Wilmersdorf,16
2020-10-04,Charlottenburg-Wilmersdorf,0
2020-10-05,Charlottenburg-Wilmersdorf,31
2020-10-06,Charlottenburg-Wilmersdorf,29
2020-10-07,Charlottenburg-Wilmersdorf,34
2020-10-08,Charlottenburg-Wilmersdorf,35
2020-10-09,Charlottenburg-Wilmersdorf,41
2020-10-10,Charlottenburg-Wilmersdorf,27
2020-10-11,Charlottenburg-Wilmersdorf,0
2020-10-12,Charlottenburg-Wilmersdorf,38
2020-10-13,Charlottenburg-Wilmersdorf,47
2020-10-14,Charlottenburg-Wilmersdorf,59
2020-10-15,Charlottenburg-Wilmersdorf,60
2020-10-16,Charlottenburg-Wilmersdorf,70
2020-10-17,Charlottenburg-Wilmersdorf,19
2020-10-18,Charlottenburg-Wilmersdorf,0
2020-10-19,Charlottenburg-Wilmersdorf,79
2020-10-20,Charlottenburg-Wilmersdorf,65
2020-10-21,Charlottenburg-Wilmersdorf,51
2020-10-22,Charlottenburg-Wilmersdorf,73
2020-10-23,Charlottenburg-Wilmersdorf,80
2020-10-24,Charlottenburg-Wilmersdorf,30
2020-10-25,Charlottenburg-Wilmersdorf,25
2020-10-26,Charlottenburg-Wilmersdorf,117
2020-10-27,Charlottenburg-Wilmersdorf,82
2020-10-28,Charlottenburg-Wilmersdorf,73
2020-10-29,Charlottenburg-Wilmersdorf,103
2020-10-30,Charlottenburg-Wilmersdorf,51
2020-10-31,Charlottenburg-Wilmersdorf,88
2020-11-01,Charlottenburg-Wilmersdorf,32
2020-11-02,Charlottenburg-Wilmersdorf,86
2020-11-03,Charlottenburg-Wilmersdorf,131
2020-11-04,Charlottenburg-Wilmersdorf,104
2020-11-05,Charlottenburg-Wilmersdorf,119
2020-11-06,Charlottenburg-Wilmersdorf,117
2020-11-07,Charlottenburg-Wilmersdorf,52
2020-11-08,Charlottenburg-Wilmersdorf,35
2020-11-09,Charlottenburg-Wilmersdorf,169
2020-11-10,Charlottenburg-Wilmersdorf,124
2020-11-11,Charlottenburg-Wilmersdorf,138
2020-11-12,Charlottenburg-Wilmersdorf,126
2020-11-13,Charlottenburg-Wilmersdorf,92
2020-11-14,Charlottenburg-Wilmersdorf,35
2020-11-15,Charlottenburg-Wilmersdorf,50
2020-11-16,Charlottenburg-Wilmersdorf,137
2020-11-17,Charlottenburg-Wilmersdorf,142
2020-11-18,Charlottenburg-Wilmersdorf,120
2020-11-19,Charlottenburg-Wilmersdorf,109
2020-11-20,Charlottenburg-Wilmersdorf,105
2020-11-21,Charlottenburg-Wilmersdorf,64
2020-11-22,Charlottenburg-Wilmersdorf,55
2020-11-23,Charlottenburg-Wilmersdorf,65
2020-11-24,Charlottenburg-Wilmersdorf,99
2020-11-25,Charlottenburg-Wilmersdorf,123
2020-11-26,Charlottenburg-Wilmersdorf,128
2020-11-27,Charlottenburg-Wilmersdorf,82
2020-11-28,Charlottenburg-Wilmersdorf,39
2020-11-29,Charlottenburg-Wilmersdorf,52
2020-11-30,Charlottenburg-Wilmersdorf,61
2020-12-01,Charlottenburg-Wilmersdorf,88
2020-12-02,Charlottenburg-Wilmersdorf,106
2020-12-03,Charlottenburg-Wilmersdorf,119
2020-12-04,Charlottenburg-Wilmersdorf,87
2020-12-05,Charlottenburg-Wilmersdorf,62
2020-12-06,Charlottenburg-Wilmersdorf,46
2020-12-07,Charlottenburg-Wilmersdorf,51
2020-12-08,Charlottenburg-Wilmersdorf,66
2020-12-09,Charlottenburg-Wilmersdorf,96
2020-12-10,Charlottenburg-Wilmersdorf,98
2020-12-11,Charlottenburg-Wilmersdorf,126
2020-12-12,Charlottenburg-Wilmersdorf,64
2020-12-13,Charlottenburg-Wilmersdorf,66
2020-12-14,Charlottenburg-Wilmersdorf,99
2020-12-15,Charlottenburg-Wilmersdorf,69
2020-12-16,Charlottenburg-Wilmersdorf,118
2020-12-17,Charlottenburg-Wilmersdorf,135
2020-12-18,Charlottenburg-Wilmersdorf,91
2020-12-19,Charlottenburg-Wilmersdorf,76
2020-12-20,Charlottenburg-Wilmersdorf,43
2020-12-21,Charlottenburg-Wilmersdorf,102
2020-12-22,Charlottenburg-Wilmersdorf,72
2020-12-23,Charlottenburg-Wilmersdorf,163
2020-12-24,Charlottenburg-Wilmersdorf,40
2020-12-25,Charlottenburg-Wilmersdorf,0
2020-12-26,Charlottenburg-Wilmersdorf,112
2020-12-27,Charlottenburg-Wilmersdorf,22
2020-12-28,Charlottenburg-Wilmersdorf,92
2020-12-29,Charlottenburg-Wilmersdorf,93
2020-12-30,Charlottenburg-Wilmersdorf,116
2020-12-31,Charlottenburg-Wilmersdorf,64
2021-01-01,Charlottenburg-Wilmersdorf,0
2021-01-02,Charlottenburg-Wilmersdorf,110
2021-01-03,Charlottenburg-Wilmersdorf,13
2021-01-04,Charlottenburg-Wilmersdorf,103
2021-01-05,Charlottenburg-Wilmersdorf,140
2021-01-06,Charlottenburg-Wilmersdorf,116
2021-01-07,Charlottenburg-Wilmersdorf,158
2021-01-08,Charlottenburg-Wilmersdorf,110
2021-01-09,Charlottenburg-Wilmersdorf,90
2021-01-10,Charlottenburg-Wilmersdorf,51
2021-01-11,Charlottenburg-Wilmersdorf,75
2021-01-12,Charlottenburg-Wilmersdorf,90
2021-01-13,Charlottenburg-Wilmersdorf,78
2021-01-14,Charlottenburg-Wilmersdorf,63
2021-01-15,Charlottenburg-Wilmersdorf,62
2021-01-16,Charlottenburg-Wilmersdorf,30
2021-01-17,Charlottenburg-Wilmersdorf,42
2021-01-18,Charlottenburg-Wilmersdorf,48
2021-01-19,Charlottenburg-Wilmersdorf,68
2021-01-20,Charlottenburg-Wilmersdorf,59
2021-01-21,Charlottenburg-Wilmersdorf,54
2021-01-22,Charlottenburg-Wilmersdorf,64
2021-01-23,Charlottenburg-Wilmersdorf,19
2021-01-24,Charlottenburg-Wilmersdorf,4
2021-01-25,Charlottenburg-Wilmersdorf,62
2021-01-26,Charlottenburg-Wilmersdorf,44
2021-01-27,Charlottenburg-Wilmersdorf,39
2021-01-28,Charlottenburg-Wilmersdorf,49
2021-01-29,Charlottenburg-Wilmersdorf,36
2021-01-30,Charlottenburg-Wilmersdorf,40
2021-01-31,Charlottenburg-Wilmersdorf,19
2021-02-01,Charlottenburg-Wilmersdorf,23
2021-02-02,Charlottenburg-Wilmersdorf,37
2021-02-03,Charlottenburg-Wilmersdorf,26
2021-02-04,Charlottenburg-Wilmersdorf,53
2021-02-05,Charlottenburg-Wilmersdorf,27
2021-02-06,Charlottenburg-Wilmersdorf,17
2021-02-07,Charlottenburg-Wilmersdorf,0
2021-02-08,Charlottenburg-Wilmersdorf,33
2021-02-09,Charlottenburg-Wilmersdorf,22
2021-02-10,Charlottenburg-Wilmersdorf,28
2021-02-11,Charlottenburg-Wilmersdorf,33
2021-02-12,Charlottenburg-Wilmersdorf,30
2021-02-13,Charlottenburg-Wilmersdorf,15
2021-02-14,Charlottenburg-Wilmersdorf,0
2021-02-15,Charlottenburg-Wilmersdorf,39
2021-02-16,Charlottenburg-Wilmersdorf,19
2021-02-17,Charlottenburg-Wilmersdorf,67
2021-02-18,Charlottenburg-Wilmersdorf,27
2021-02-19,Charlottenburg-Wilmersdorf,31
2021-02-20,Charlottenburg-Wilmersdorf,26
2021-02-21,Charlottenburg-Wilmersdorf,0
2021-02-22,Charlottenburg-Wilmersdorf,35
2021-02-23,Charlottenburg-Wilmersdorf,44
2021-02-24,Charlottenburg-Wilmersdorf,53
2021-02-25,Charlottenburg-Wilmersdorf,49
2021-02-26,Charlottenburg-Wilmersdorf,52
2021-02-27,Charlottenburg-Wilmersdorf,12
